id_venda,data_venda,cliente,produto,categoria,tamanho,cor,regiao,canal_venda,forma_pagamento,parcelas,quantidade,preco_unitario,custo_unitario,percentual_desconto,valor_frete,receita_total,mes,trimestre,ano,faixa_receita_item
2361,2024-10-09,Cliente_0157,Boné Ajustável Aba Curva,Acessórios,G,Azul,Sudeste,E-commerce,Cartão de Crédito,12,2,59.9,26.95,0.25,79.4,119.8,10,Q4,2024,Baixo Valor
2362,2024-02-19,Cliente_0173,Chinelo Slim Conforto,Calçados,36,Preto,Sul,App,Pix,1,2,39.9,17.95,0.0,47.41,79.8,2,Q1,2024,Baixo Valor
2363,2024-07-24,Cliente_0067,Conjunto Lingerie Renda,Moda Íntima e Praia,G,Preto,Sul,E-commerce,Pix,1,1,119.9,53.96,0.0,31.25,119.9,7,Q3,2024,Baixo Valor
2364,2024-09-06,Cliente_0021,Conjunto Lingerie Renda,Moda Íntima e Praia,M,Branco,Centro-Oeste,E-commerce,Boleto,1,3,119.9,53.96,0.0,31.19,359.70000000000005,9,Q3,2024,Baixo Valor
2365,2024-11-14,Cliente_0082,Camiseta Básica Algodão,Moda Masculina,GG,Azul,Norte,E-commerce,Cartão de Crédito,2,3,49.9,22.45,0.0,55.3,149.7,11,Q4,2024,Baixo Valor
2366,2024-09-11,Cliente_0104,Conjunto Lingerie Renda,Moda Íntima e Praia,M,Preto,Sul,Loja Física,Boleto,1,1,119.9,53.96,0.0,0.0,119.9,9,Q3,2024,Baixo Valor
2367,2024-08-09,Cliente_0005,Saia Plissada,Moda Feminina,P,Preto,Sul,E-commerce,Boleto,1,1,119.9,53.96,0.0,60.75,119.9,8,Q3,2024,Baixo Valor
2368,2024-10-07,Cliente_0035,Conjunto Lingerie Renda,Moda Íntima e Praia,M,Azul,Norte,E-commerce,Boleto,1,2,119.9,53.96,0.11,55.82,239.8,10,Q4,2024,Baixo Valor
2369,2024-02-02,Cliente_0123,Ténis Desportivo Run,Calçados,38,Preto,Sudeste,Loja Física,Boleto,1,2,349.9,157.45,0.0,0.0,699.8,2,Q1,2024,Médio Valor
2370,2024-03-06,Cliente_0223,Calça Alfaiataria,Moda Feminina,M,Azul,Sudeste,App,Cartão de Crédito,1,3,159.9,71.95,0.0,48.9,479.70000000000005,3,Q1,2024,Baixo Valor
2372,2024-08-29,Cliente_0022,Calça Jeans Casual,Moda Masculina,G,Vermelho,Centro-Oeste,App,Boleto,1,3,189.9,85.45,0.0,30.44,569.7,8,Q3,2024,Médio Valor
2373,2024-12-29,Cliente_0189,Kit Cuecas Boxer 3un,Moda Íntima e Praia,GG,Nude,Centro-Oeste,App,Pix,1,1,79.9,35.96,0.0,53.88,79.9,12,Q4,2024,Baixo Valor
2374,2024-04-21,Cliente_0205,Chinelo Slim Conforto,Calçados,36,Nude,Sul,App,Cartão de Crédito,10,1,39.9,17.95,0.0,71.46,39.9,4,Q2,2024,Baixo Valor
2376,2024-02-28,Cliente_0163,Saia Plissada,Moda Feminina,GG,Azul,Sudeste,Loja Física,Cartão de Crédito,4,2,119.9,53.96,0.0,0.0,239.8,2,Q1,2024,Baixo Valor
2377,2024-06-12,Cliente_0231,Chinelo Slim Conforto,Calçados,40,Branco,Nordeste,E-commerce,Boleto,1,2,39.9,17.95,0.0,22.64,79.8,6,Q2,2024,Baixo Valor
2379,2024-08-27,Cliente_0090,Calça Jeans Casual,Moda Masculina,M,Preto,Nordeste,App,Pix,1,3,189.9,85.45,0.0,74.6,569.7,8,Q3,2024,Médio Valor
2380,2024-06-12,Cliente_0138,Saia Plissada,Moda Feminina,GG,Vermelho,Norte,Loja Física,Boleto,1,3,119.9,53.96,0.0,0.0,359.70000000000005,6,Q2,2024,Baixo Valor
2381,2024-03-10,Cliente_0249,Blusa Crepe Feminina,Moda Feminina,M,Preto,Sudeste,App,Cartão de Crédito,10,3,79.9,35.96,0.0,59.56,239.70000000000002,3,Q1,2024,Baixo Valor
2382,2024-05-31,Cliente_0105,Bermuda Sarja,Moda Masculina,G,Preto,Centro-Oeste,App,Cartão de Crédito,12,1,99.9,44.96,0.0,64.16,99.9,5,Q2,2024,Baixo Valor
2383,2024-08-02,Cliente_0107,Camiseta Básica Algodão,Moda Masculina,GG,Preto,Centro-Oeste,Loja Física,Boleto,1,3,49.9,22.45,0.0,0.0,149.7,8,Q3,2024,Baixo Valor
2385,2024-03-09,Cliente_0164,Biquíni Cortininha,Moda Íntima e Praia,GG,Azul,Sudeste,E-commerce,Boleto,1,1,139.9,62.96,0.0,80.38,139.9,3,Q1,2024,Baixo Valor
2386,2024-09-19,Cliente_0006,Ténis Desportivo Run,Calçados,44,Nude,Nordeste,E-commerce,Boleto,1,1,349.9,157.45,0.15,42.69,349.9,9,Q3,2024,Baixo Valor
2387,2024-02-23,Cliente_0209,Óculos de Sol Aviador,Acessórios,G,Branco,Nordeste,App,Pix,1,1,179.9,80.95,0.07,75.15,179.9,2,Q1,2024,Baixo Valor
2388,2024-03-04,Cliente_0216,Bermuda Sarja,Moda Masculina,M,Azul,Sul,App,Pix,1,3,99.9,44.96,0.0,35.82,299.70000000000005,3,Q1,2024,Baixo Valor
2390,2024-06-21,Cliente_0103,Bermuda Sarja,Moda Masculina,M,Preto,Norte,E-commerce,Pix,1,1,99.9,44.96,0.0,39.83,99.9,6,Q2,2024,Baixo Valor
2391,2024-01-17,Cliente_0144,Calça Alfaiataria,Moda Feminina,GG,Vermelho,Nordeste,App,Cartão de Crédito,12,1,159.9,71.95,0.0,85.3,159.9,1,Q1,2024,Baixo Valor
2392,2024-08-05,Cliente_0022,Vestido Estampado Midi,Moda Feminina,G,Azul,Norte,Loja Física,Pix,1,2,199.9,89.95,0.0,0.0,399.8,8,Q3,2024,Baixo Valor
2393,2024-06-10,Cliente_0070,Ténis Desportivo Run,Calçados,42,Nude,Norte,E-commerce,Pix,1,2,349.9,157.45,0.21,62.71,699.8,6,Q2,2024,Médio Valor
2394,2024-06-08,Cliente_0189,Mochila Urbana,Acessórios,M,Azul,Nordeste,E-commerce,Boleto,1,3,219.9,98.95,0.0,95.92,659.7,6,Q2,2024,Médio Valor
2396,2024-07-02,Cliente_0110,Sapato Social Couro,Calçados,40,Nude,Nordeste,E-commerce,Boleto,1,1,289.9,130.45,0.0,22.71,289.9,7,Q3,2024,Baixo Valor
2398,2024-10-30,Cliente_0041,Sunga de Praia,Moda Íntima e Praia,G,Vermelho,Nordeste,App,Cartão de Crédito,1,2,69.9,31.46,0.08,21.95,139.8,10,Q4,2024,Baixo Valor
2399,2024-04-11,Cliente_0145,Ténis Desportivo Run,Calçados,44,Branco,Sul,App,Pix,1,2,349.9,157.45,0.21,22.49,699.8,4,Q2,2024,Médio Valor
2400,2024-07-03,Cliente_0060,Kit Cuecas Boxer 3un,Moda Íntima e Praia,GG,Preto,Norte,E-commerce,Pix,1,1,79.9,35.96,0.0,71.93,79.9,7,Q3,2024,Baixo Valor
2401,2024-12-11,Cliente_0202,Sapato Social Couro,Calçados,42,Nude,Centro-Oeste,E-commerce,Cartão de Crédito,11,1,289.9,130.45,0.0,54.19,289.9,12,Q4,2024,Baixo Valor
2402,2024-10-18,Cliente_0130,Mochila Urbana,Acessórios,G,Nude,Sudeste,Loja Física,Pix,1,2,219.9,98.95,0.0,0.0,439.8,10,Q4,2024,Baixo Valor
2403,2024-04-08,Cliente_0038,Blusa Crepe Feminina,Moda Feminina,M,Vermelho,Nordeste,E-commerce,Boleto,1,2,79.9,35.96,0.0,30.62,159.8,4,Q2,2024,Baixo Valor
2404,2024-04-19,Cliente_0008,Camisa Polo Masculina,Moda Masculina,P,Vermelho,Nordeste,Loja Física,Pix,1,1,129.9,58.46,0.0,0.0,129.9,4,Q2,2024,Baixo Valor
2405,2024-07-18,Cliente_0182,Calça Jeans Casual,Moda Masculina,P,Preto,Sul,E-commerce,Pix,1,2,189.9,85.45,0.0,95.02,379.8,7,Q3,2024,Baixo Valor
2406,2024-11-04,Cliente_0243,Cinto de Couro,Acessórios,G,Branco,Sul,Loja Física,Boleto,1,3,69.9,31.46,0.0,0.0,209.70000000000002,11,Q4,2024,Baixo Valor
2407,2024-09-08,Cliente_0035,Biquíni Cortininha,Moda Íntima e Praia,M,Branco,Centro-Oeste,E-commerce,Pix,1,2,139.9,62.96,0.0,78.51,279.8,9,Q3,2024,Baixo Valor
2408,2024-11-07,Cliente_0050,Óculos de Sol Aviador,Acessórios,P,Preto,Nordeste,E-commerce,Pix,1,1,179.9,80.95,0.05,25.42,179.9,11,Q4,2024,Baixo Valor
2409,2024-10-18,Cliente_0249,Óculos de Sol Aviador,Acessórios,GG,Preto,Sudeste,App,Pix,1,2,179.9,80.95,0.0,39.89,359.8,10,Q4,2024,Baixo Valor
2410,2024-01-03,Cliente_0232,Chinelo Slim Conforto,Calçados,44,Azul,Sul,App,Cartão de Crédito,8,1,39.9,17.95,0.21,88.0,39.9,1,Q1,2024,Baixo Valor
2411,2024-11-09,Cliente_0117,Bermuda Sarja,Moda Masculina,G,Preto,Nordeste,Loja Física,Cartão de Crédito,11,1,99.9,44.96,0.0,0.0,99.9,11,Q4,2024,Baixo Valor
2413,2024-05-22,Cliente_0233,Óculos de Sol Aviador,Acessórios,P,Branco,Norte,Loja Física,Cartão de Crédito,6,3,179.9,80.95,0.0,0.0,539.7,5,Q2,2024,Médio Valor
2414,2024-08-25,Cliente_0015,Óculos de Sol Aviador,Acessórios,M,Branco,Centro-Oeste,Loja Física,Boleto,1,3,179.9,80.95,0.28,0.0,539.7,8,Q3,2024,Médio Valor
2415,2024-05-24,Cliente_0161,Camisa Polo Masculina,Moda Masculina,P,Branco,Norte,Loja Física,Cartão de Crédito,8,3,129.9,58.46,0.0,0.0,389.70000000000005,5,Q2,2024,Baixo Valor
2416,2024-11-28,Cliente_0159,Conjunto Lingerie Renda,Moda Íntima e Praia,P,Nude,Centro-Oeste,App,Cartão de Crédito,5,2,119.9,53.96,0.0,23.45,239.8,11,Q4,2024,Baixo Valor
2417,2024-07-19,Cliente_0035,Blusa Crepe Feminina,Moda Feminina,G,Preto,Sudeste,Loja Física,Cartão de Crédito,5,1,79.9,35.96,0.0,0.0,79.9,7,Q3,2024,Baixo Valor
2418,2024-11-29,Cliente_0238,Sapato Social Couro,Calçados,40,Vermelho,Nordeste,App,Pix,1,1,289.9,130.45,0.17,72.99,289.9,11,Q4,2024,Baixo Valor
2419,2024-10-20,Cliente_0229,Boné Ajustável Aba Curva,Acessórios,GG,Vermelho,Norte,Loja Física,Cartão de Crédito,8,1,59.9,26.95,0.0,0.0,59.9,10,Q4,2024,Baixo Valor
2420,2024-09-18,Cliente_0208,Conjunto Lingerie Renda,Moda Íntima e Praia,G,Vermelho,Centro-Oeste,E-commerce,Cartão de Crédito,2,3,119.9,53.96,0.0,51.62,359.70000000000005,9,Q3,2024,Baixo Valor
2421,2024-03-18,Cliente_0014,Biquíni Cortininha,Moda Íntima e Praia,GG,Nude,Sudeste,E-commerce,Pix,1,3,139.9,62.96,0.0,56.36,419.70000000000005,3,Q1,2024,Baixo Valor
2422,2024-10-21,Cliente_0004,Blusa Crepe Feminina,Moda Feminina,M,Azul,Nordeste,Loja Física,Pix,1,2,79.9,35.96,0.0,0.0,159.8,10,Q4,2024,Baixo Valor
2424,2024-04-22,Cliente_0040,Vestido Estampado Midi,Moda Feminina,GG,Preto,Sul,E-commerce,Pix,1,1,199.9,89.95,0.15,99.12,199.9,4,Q2,2024,Baixo Valor
2425,2024-10-09,Cliente_0199,Camisa Polo Masculina,Moda Masculina,P,Azul,Centro-Oeste,App,Boleto,1,1,129.9,58.46,0.0,34.53,129.9,10,Q4,2024,Baixo Valor
2426,2024-01-04,Cliente_0012,Kit Cuecas Boxer 3un,Moda Íntima e Praia,GG,Nude,Sul,Loja Física,Boleto,1,1,79.9,35.96,0.0,0.0,79.9,1,Q1,2024,Baixo Valor
2427,2024-05-17,Cliente_0138,Camisa Polo Masculina,Moda Masculina,M,Branco,Nordeste,App,Pix,1,1,129.9,58.46,0.0,78.58,129.9,5,Q2,2024,Baixo Valor
2428,2024-11-04,Cliente_0026,Boné Ajustável Aba Curva,Acessórios,GG,Preto,Nordeste,App,Cartão de Crédito,8,3,59.9,26.95,0.0,95.09,179.7,11,Q4,2024,Baixo Valor
2430,2024-09-14,Cliente_0096,Kit Cuecas Boxer 3un,Moda Íntima e Praia,GG,Vermelho,Norte,App,Cartão de Crédito,12,1,79.9,35.96,0.0,40.4,79.9,9,Q3,2024,Baixo Valor
2431,2024-03-03,Cliente_0186,Conjunto Lingerie Renda,Moda Íntima e Praia,M,Vermelho,Norte,E-commerce,Cartão de Crédito,11,2,119.9,53.96,0.0,40.06,239.8,3,Q1,2024,Baixo Valor
2432,2024-08-28,Cliente_0214,Óculos de Sol Aviador,Acessórios,M,Branco,Norte,Loja Física,Cartão de Crédito,10,3,179.9,80.95,0.0,0.0,539.7,8,Q3,2024,Médio Valor
2434,2024-09-04,Cliente_0215,Conjunto Lingerie Renda,Moda Íntima e Praia,GG,Vermelho,Sul,Loja Física,Boleto,1,2,119.9,53.96,0.13,0.0,239.8,9,Q3,2024,Baixo Valor
2435,2024-02-20,Cliente_0111,Mochila Urbana,Acessórios,GG,Vermelho,Centro-Oeste,Loja Física,Pix,1,1,219.9,98.95,0.0,0.0,219.9,2,Q1,2024,Baixo Valor
2437,2024-07-05,Cliente_0071,Camiseta Básica Algodão,Moda Masculina,GG,Branco,Sul,Loja Física,Pix,1,2,49.9,22.45,0.0,0.0,99.8,7,Q3,2024,Baixo Valor
2438,2024-08-08,Cliente_0060,Blusa Crepe Feminina,Moda Feminina,M,Nude,Norte,Loja Física,Pix,1,1,79.9,35.96,0.0,0.0,79.9,8,Q3,2024,Baixo Valor
2442,2024-06-26,Cliente_0249,Biquíni Cortininha,Moda Íntima e Praia,M,Nude,Centro-Oeste,E-commerce,Cartão de Crédito,11,2,139.9,62.96,0.0,46.25,279.8,6,Q2,2024,Baixo Valor
2443,2024-08-09,Cliente_0137,Conjunto Lingerie Renda,Moda Íntima e Praia,G,Nude,Sul,E-commerce,Pix,1,3,119.9,53.96,0.0,57.12,359.70000000000005,8,Q3,2024,Baixo Valor
2444,2024-07-17,Cliente_0079,Sandália Salto Bloco,Calçados,42,Branco,Centro-Oeste,Loja Física,Pix,1,3,149.9,67.45,0.0,0.0,449.70000000000005,7,Q3,2024,Baixo Valor
2445,2024-03-27,Cliente_0118,Conjunto Lingerie Renda,Moda Íntima e Praia,GG,Nude,Sul,Loja Física,Cartão de Crédito,8,3,119.9,53.96,0.0,0.0,359.70000000000005,3,Q1,2024,Baixo Valor
2446,2024-10-16,Cliente_0159,Conjunto Lingerie Renda,Moda Íntima e Praia,M,Vermelho,Nordeste,E-commerce,Boleto,1,2,119.9,53.96,0.0,74.37,239.8,10,Q4,2024,Baixo Valor
2447,2024-04-06,Cliente_0188,Vestido Estampado Midi,Moda Feminina,G,Preto,Centro-Oeste,App,Boleto,1,1,199.9,89.95,0.0,91.92,199.9,4,Q2,2024,Baixo Valor
2448,2024-05-18,Cliente_0040,Blusa Crepe Feminina,Moda Feminina,M,Branco,Nordeste,App,Boleto,1,2,79.9,35.96,0.0,22.92,159.8,5,Q2,2024,Baixo Valor
2449,2024-03-08,Cliente_0153,Calça Alfaiataria,Moda Feminina,M,Preto,Norte,App,Pix,1,3,159.9,71.95,0.0,95.55,479.70000000000005,3,Q1,2024,Baixo Valor
2450,2024-12-10,Cliente_0191,Sapato Social Couro,Calçados,40,Preto,Norte,E-commerce,Pix,1,1,289.9,130.45,0.0,80.8,289.9,12,Q4,2024,Baixo Valor
2451,2024-05-06,Cliente_0233,Calça Alfaiataria,Moda Feminina,GG,Preto,Norte,E-commerce,Pix,1,3,159.9,71.95,0.12,26.88,479.70000000000005,5,Q2,2024,Baixo Valor
2452,2024-09-04,Cliente_0091,Camisa Polo Masculina,Moda Masculina,M,Vermelho,Nordeste,E-commerce,Boleto,1,2,129.9,58.46,0.0,59.16,259.8,9,Q3,2024,Baixo Valor
2453,2024-07-22,Cliente_0047,Ténis Desportivo Run,Calçados,40,Nude,Centro-Oeste,App,Pix,1,2,349.9,157.45,0.0,95.01,699.8,7,Q3,2024,Médio Valor
2454,2024-02-24,Cliente_0014,Conjunto Lingerie Renda,Moda Íntima e Praia,M,Nude,Sul,Loja Física,Pix,1,2,119.9,53.96,0.0,0.0,239.8,2,Q1,2024,Baixo Valor
2455,2024-01-31,Cliente_0139,Camiseta Básica Algodão,Moda Masculina,M,Nude,Norte,Loja Física,Boleto,1,2,49.9,22.45,0.09,0.0,99.8,1,Q1,2024,Baixo Valor
2456,2024-04-02,Cliente_0222,Sandália Salto Bloco,Calçados,44,Preto,Sudeste,Loja Física,Boleto,1,3,149.9,67.45,0.0,0.0,449.70000000000005,4,Q2,2024,Baixo Valor
2457,2024-02-27,Cliente_0190,Saia Plissada,Moda Feminina,G,Azul,Sudeste,E-commerce,Cartão de Crédito,5,2,119.9,53.96,0.0,26.74,239.8,2,Q1,2024,Baixo Valor
2459,2024-05-28,Cliente_0119,Kit Cuecas Boxer 3un,Moda Íntima e Praia,P,Azul,Sul,E-commerce,Boleto,1,2,79.9,35.96,0.22,70.52,159.8,5,Q2,2024,Baixo Valor
2460,2024-07-22,Cliente_0235,Blusa Crepe Feminina,Moda Feminina,GG,Nude,Sul,E-commerce,Pix,1,2,79.9,35.96,0.0,24.51,159.8,7,Q3,2024,Baixo Valor
2462,2024-07-25,Cliente_0057,Sandália Salto Bloco,Calçados,42,Preto,Sul,App,Pix,1,2,149.9,67.45,0.0,71.02,299.8,7,Q3,2024,Baixo Valor
2463,2024-06-30,Cliente_0052,Sapato Social Couro,Calçados,36,Azul,Nordeste,Loja Física,Pix,1,2,289.9,130.45,0.0,0.0,579.8,6,Q2,2024,Médio Valor
2464,2024-06-09,Cliente_0099,Bermuda Sarja,Moda Masculina,G,Preto,Nordeste,App,Pix,1,2,99.9,44.96,0.0,65.51,199.8,6,Q2,2024,Baixo Valor
2465,2024-10-23,Cliente_0216,Mochila Urbana,Acessórios,M,Branco,Centro-Oeste,E-commerce,Pix,1,2,219.9,98.95,0.0,34.59,439.8,10,Q4,2024,Baixo Valor
2467,2024-11-24,Cliente_0020,Calça Alfaiataria,Moda Feminina,GG,Azul,Sul,App,Cartão de Crédito,10,2,159.9,71.95,0.0,23.7,319.8,11,Q4,2024,Baixo Valor
2468,2024-04-01,Cliente_0043,Sunga de Praia,Moda Íntima e Praia,M,Azul,Norte,E-commerce,Boleto,1,1,69.9,31.46,0.0,68.49,69.9,4,Q2,2024,Baixo Valor
2469,2024-02-14,Cliente_0171,Chinelo Slim Conforto,Calçados,38,Nude,Norte,App,Pix,1,1,39.9,17.95,0.0,74.15,39.9,2,Q1,2024,Baixo Valor
2470,2024-11-04,Cliente_0007,Sandália Salto Bloco,Calçados,40,Vermelho,Sudeste,Loja Física,Boleto,1,1,149.9,67.45,0.0,0.0,149.9,11,Q4,2024,Baixo Valor
2471,2024-03-20,Cliente_0163,Biquíni Cortininha,Moda Íntima e Praia,M,Vermelho,Nordeste,Loja Física,Cartão de Crédito,11,3,139.9,62.96,0.0,0.0,419.70000000000005,3,Q1,2024,Baixo Valor
2473,2024-04-04,Cliente_0078,Mochila Urbana,Acessórios,M,Azul,Centro-Oeste,E-commerce,Cartão de Crédito,8,2,219.9,98.95,0.0,70.56,439.8,4,Q2,2024,Baixo Valor
2474,2024-11-06,Cliente_0027,Cinto de Couro,Acessórios,M,Branco,Sudeste,App,Pix,1,3,69.9,31.46,0.0,53.3,209.70000000000002,11,Q4,2024,Baixo Valor
2475,2024-06-01,Cliente_0192,Chinelo Slim Conforto,Calçados,44,Vermelho,Norte,App,Boleto,1,1,39.9,17.95,0.0,80.62,39.9,6,Q2,2024,Baixo Valor
2476,2024-11-11,Cliente_0233,Óculos de Sol Aviador,Acessórios,P,Branco,Norte,Loja Física,Boleto,1,2,179.9,80.95,0.0,0.0,359.8,11,Q4,2024,Baixo Valor
2477,2024-09-23,Cliente_0061,Chinelo Slim Conforto,Calçados,40,Azul,Sudeste,E-commerce,Boleto,1,1,39.9,17.95,0.19,75.63,39.9,9,Q3,2024,Baixo Valor
2479,2024-01-02,Cliente_0062,Boné Ajustável Aba Curva,Acessórios,GG,Branco,Norte,E-commerce,Cartão de Crédito,1,3,59.9,26.95,0.24,70.17,179.7,1,Q1,2024,Baixo Valor
2480,2024-03-18,Cliente_0046,Bermuda Sarja,Moda Masculina,M,Preto,Sudeste,Loja Física,Cartão de Crédito,10,2,99.9,44.96,0.0,0.0,199.8,3,Q1,2024,Baixo Valor
2481,2024-01-24,Cliente_0243,Blusa Crepe Feminina,Moda Feminina,P,Branco,Sul,E-commerce,Boleto,1,2,79.9,35.96,0.0,91.81,159.8,1,Q1,2024,Baixo Valor
2483,2024-04-18,Cliente_0019,Kit Cuecas Boxer 3un,Moda Íntima e Praia,M,Nude,Nordeste,E-commerce,Pix,1,2,79.9,35.96,0.0,49.82,159.8,4,Q2,2024,Baixo Valor
2486,2024-02-27,Cliente_0189,Calça Alfaiataria,Moda Feminina,M,Branco,Nordeste,E-commerce,Cartão de Crédito,9,1,159.9,71.95,0.0,31.11,159.9,2,Q1,2024,Baixo Valor
2487,2024-08-18,Cliente_0075,Blusa Crepe Feminina,Moda Feminina,M,Preto,Sul,Loja Física,Pix,1,3,79.9,35.96,0.17,0.0,239.70000000000002,8,Q3,2024,Baixo Valor
2488,2024-04-20,Cliente_0190,Óculos de Sol Aviador,Acessórios,GG,Vermelho,Norte,App,Cartão de Crédito,7,3,179.9,80.95,0.0,83.57,539.7,4,Q2,2024,Médio Valor
2490,2024-09-04,Cliente_0072,Sapato Social Couro,Calçados,36,Azul,Sudeste,Loja Física,Cartão de Crédito,10,1,289.9,130.45,0.0,0.0,289.9,9,Q3,2024,Baixo Valor
2492,2024-08-11,Cliente_0087,Óculos de Sol Aviador,Acessórios,P,Vermelho,Norte,App,Boleto,1,2,179.9,80.95,0.0,86.46,359.8,8,Q3,2024,Baixo Valor
2494,2024-01-06,Cliente_0159,Saia Plissada,Moda Feminina,GG,Branco,Norte,E-commerce,Boleto,1,1,119.9,53.96,0.0,25.84,119.9,1,Q1,2024,Baixo Valor
2495,2024-01-16,Cliente_0172,Calça Jeans Casual,Moda Masculina,G,Vermelho,Centro-Oeste,E-commerce,Boleto,1,2,189.9,85.45,0.0,56.87,379.8,1,Q1,2024,Baixo Valor
2497,2024-11-20,Cliente_0128,Camisa Polo Masculina,Moda Masculina,P,Nude,Centro-Oeste,App,Pix,1,2,129.9,58.46,0.08,75.9,259.8,11,Q4,2024,Baixo Valor
2498,2024-08-01,Cliente_0116,Biquíni Cortininha,Moda Íntima e Praia,P,Preto,Centro-Oeste,E-commerce,Boleto,1,2,139.9,62.96,0.0,83.21,279.8,8,Q3,2024,Baixo Valor
2499,2024-02-08,Cliente_0090,Sapato Social Couro,Calçados,38,Branco,Sul,Loja Física,Pix,1,2,289.9,130.45,0.0,0.0,579.8,2,Q1,2024,Médio Valor
2500,2024-09-15,Cliente_0151,Sapato Social Couro,Calçados,38,Preto,Sul,Loja Física,Pix,1,2,289.9,130.45,0.0,0.0,579.8,9,Q3,2024,Médio Valor
2501,2024-09-25,Cliente_0186,Cinto de Couro,Acessórios,GG,Branco,Nordeste,Loja Física,Cartão de Crédito,4,2,69.9,31.46,0.0,0.0,139.8,9,Q3,2024,Baixo Valor
2504,2024-03-26,Cliente_0041,Biquíni Cortininha,Moda Íntima e Praia,M,Azul,Sudeste,Loja Física,Pix,1,2,139.9,62.96,0.0,0.0,279.8,3,Q1,2024,Baixo Valor
2505,2024-08-05,Cliente_0088,Bermuda Sarja,Moda Masculina,P,Azul,Sul,Loja Física,Cartão de Crédito,5,2,99.9,44.96,0.0,0.0,199.8,8,Q3,2024,Baixo Valor
2506,2024-07-24,Cliente_0031,Conjunto Lingerie Renda,Moda Íntima e Praia,G,Vermelho,Nordeste,App,Pix,1,1,119.9,53.96,0.12,83.94,119.9,7,Q3,2024,Baixo Valor
2507,2024-05-28,Cliente_0043,Calça Alfaiataria,Moda Feminina,G,Azul,Sudeste,App,Pix,1,2,159.9,71.95,0.0,71.32,319.8,5,Q2,2024,Baixo Valor
2508,2024-06-02,Cliente_0126,Cinto de Couro,Acessórios,G,Preto,Norte,App,Cartão de Crédito,2,3,69.9,31.46,0.0,41.85,209.70000000000002,6,Q2,2024,Baixo Valor
2509,2024-12-04,Cliente_0160,Blusa Crepe Feminina,Moda Feminina,G,Vermelho,Norte,E-commerce,Pix,1,2,79.9,35.96,0.0,72.15,159.8,12,Q4,2024,Baixo Valor
2511,2024-05-22,Cliente_0051,Óculos de Sol Aviador,Acessórios,GG,Nude,Sudeste,Loja Física,Pix,1,1,179.9,80.95,0.0,0.0,179.9,5,Q2,2024,Baixo Valor
2512,2024-09-14,Cliente_0191,Camisa Polo Masculina,Moda Masculina,GG,Nude,Sudeste,E-commerce,Pix,1,3,129.9,58.46,0.0,44.68,389.70000000000005,9,Q3,2024,Baixo Valor
2513,2024-11-19,Cliente_0106,Camiseta Básica Algodão,Moda Masculina,P,Vermelho,Sul,Loja Física,Boleto,1,2,49.9,22.45,0.0,0.0,99.8,11,Q4,2024,Baixo Valor
2514,2024-11-06,Cliente_0003,Biquíni Cortininha,Moda Íntima e Praia,GG,Nude,Centro-Oeste,E-commerce,Boleto,1,2,139.9,62.96,0.0,50.86,279.8,11,Q4,2024,Baixo Valor
2515,2024-08-12,Cliente_0124,Camiseta Básica Algodão,Moda Masculina,M,Branco,Sul,E-commerce,Pix,1,2,49.9,22.45,0.06,34.98,99.8,8,Q3,2024,Baixo Valor
2516,2024-10-04,Cliente_0180,Cinto de Couro,Acessórios,P,Branco,Norte,Loja Física,Cartão de Crédito,5,3,69.9,31.46,0.15,0.0,209.70000000000002,10,Q4,2024,Baixo Valor
2517,2024-03-13,Cliente_0074,Cinto de Couro,Acessórios,GG,Nude,Sudeste,E-commerce,Cartão de Crédito,1,2,69.9,31.46,0.0,71.79,139.8,3,Q1,2024,Baixo Valor
2519,2024-11-03,Cliente_0081,Boné Ajustável Aba Curva,Acessórios,GG,Nude,Centro-Oeste,E-commerce,Boleto,1,3,59.9,26.95,0.0,22.3,179.7,11,Q4,2024,Baixo Valor
2520,2024-08-28,Cliente_0026,Sunga de Praia,Moda Íntima e Praia,GG,Preto,Sudeste,Loja Física,Boleto,1,3,69.9,31.46,0.0,0.0,209.70000000000002,8,Q3,2024,Baixo Valor
2521,2024-04-21,Cliente_0007,Chinelo Slim Conforto,Calçados,38,Nude,Sul,Loja Física,Pix,1,3,39.9,17.95,0.11,0.0,119.69999999999999,4,Q2,2024,Baixo Valor
2523,2024-02-11,Cliente_0135,Sunga de Praia,Moda Íntima e Praia,M,Vermelho,Sudeste,App,Boleto,1,2,69.9,31.46,0.0,93.19,139.8,2,Q1,2024,Baixo Valor
2524,2024-06-25,Cliente_0165,Vestido Estampado Midi,Moda Feminina,G,Vermelho,Sul,E-commerce,Pix,1,2,199.9,89.95,0.0,84.09,399.8,6,Q2,2024,Baixo Valor
2525,2024-10-29,Cliente_0192,Sunga de Praia,Moda Íntima e Praia,G,Azul,Nordeste,App,Cartão de Crédito,8,2,69.9,31.46,0.0,64.81,139.8,10,Q4,2024,Baixo Valor
2526,2024-02-08,Cliente_0126,Vestido Estampado Midi,Moda Feminina,GG,Vermelho,Nordeste,E-commerce,Boleto,1,2,199.9,89.95,0.0,26.58,399.8,2,Q1,2024,Baixo Valor
2527,2024-09-02,Cliente_0174,Blusa Crepe Feminina,Moda Feminina,GG,Azul,Norte,App,Cartão de Crédito,10,1,79.9,35.96,0.0,59.71,79.9,9,Q3,2024,Baixo Valor
